Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-4bw7,checkpoint-gv9f,checkpoint-fk7v,branch-gxdo,checkpoint-3ran,branch-az1z,checkpoint-ivyp,checkpoint-lc6f,checkpoint-i3d1,randomiser-ab8b,randomiser-jycv,randomiser-ygby,Randomise questionnaire elements?,Question Key,Response
1,1633099128813,01/10/2021 14:38:48,1633099134929,-4,01/10/2021 10:38:54,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099142196,01/10/2021 14:39:02,1633099148387,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender,Male
3,1633099142471,01/10/2021 14:39:02,1633099148389,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender-quantised,2
4,1633099142471,01/10/2021 14:39:02,1633099148389,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender-text,
5,1633099142471,01/10/2021 14:39:02,1633099148389,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Hispanic,No
6,1633099142471,01/10/2021 14:39:02,1633099148390,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Hispanic-quantised,2
7,1633099142471,01/10/2021 14:39:02,1633099148390,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633099142471,01/10/2021 14:39:02,1633099148390,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Race-text,
9,1633099142471,01/10/2021 14:39:02,1633099148390,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Education,Masters level degree (for example M.S. or M.A.
10,1633099142471,01/10/2021 14:39:02,1633099148390,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Education-quantised,6
11,1633099142471,01/10/2021 14:39:02,1633099148391,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122119,zxplyeku,4764276,,complete,palaog,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1280x768,1241x576,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,13462
1,1633099144421,01/10/2021 14:39:04,1633099148353,-4,01/10/2021 10:39:08,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099158468,01/10/2021 14:39:18,1633099162419,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender,Female
3,1633099158656,01/10/2021 14:39:18,1633099162421,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender-quantised,1
4,1633099158656,01/10/2021 14:39:18,1633099162421,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Gender-text,
5,1633099158656,01/10/2021 14:39:18,1633099162422,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Hispanic,No
6,1633099158656,01/10/2021 14:39:18,1633099162422,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Hispanic-quantised,2
7,1633099158656,01/10/2021 14:39:18,1633099162422,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633099158656,01/10/2021 14:39:18,1633099162422,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Race-text,
9,1633099158656,01/10/2021 14:39:18,1633099162422,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Education,High school degree
10,1633099158656,01/10/2021 14:39:18,1633099162423,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,Education-quantised,2
11,1633099158656,01/10/2021 14:39:18,1633099162423,-4,01/10/2021 10:39:22,50681,20,questionnaire-nd1c,,16122140,oe986hvy,4764175,,complete,iiwnjc,,computer,Desktop or Laptop,Windows 10,Edge 93.0.961.38,1600x900,1561x748,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target1,No,END QUESTIONNAIRE,14070
1,1633099153305,01/10/2021 14:39:13,1633099153146,-7,01/10/2021 07:39:13,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099174721,01/10/2021 14:39:34,1633099174590,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Gender,Female
3,1633099174962,01/10/2021 14:39:34,1633099174593,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Gender-quantised,1
4,1633099174962,01/10/2021 14:39:34,1633099174593,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Gender-text,
5,1633099174962,01/10/2021 14:39:34,1633099174594,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Hispanic,No
6,1633099174962,01/10/2021 14:39:34,1633099174594,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Hispanic-quantised,2
7,1633099174962,01/10/2021 14:39:34,1633099174594,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633099174962,01/10/2021 14:39:34,1633099174594,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Race-text,
9,1633099174962,01/10/2021 14:39:34,1633099174594,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Education,4-year college degree
10,1633099174962,01/10/2021 14:39:34,1633099174594,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,Education-quantised,5
11,1633099174962,01/10/2021 14:39:34,1633099174595,-7,01/10/2021 07:39:34,50681,20,questionnaire-nd1c,,16122151,n3wfpsxf,4764160,,complete,kkqgcm,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1364x768,1195x557,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target1,Target1,No,END QUESTIONNAIRE,21449
1,1633099180306,01/10/2021 14:39:40,1633099365289,-5,01/10/2021 09:42:45,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633099195595,01/10/2021 14:39:55,1633099380610,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Gender,Female
3,1633099195737,01/10/2021 14:39:55,1633099380613,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Gender-quantised,1
4,1633099195737,01/10/2021 14:39:55,1633099380613,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Gender-text,
5,1633099195737,01/10/2021 14:39:55,1633099380613,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Hispanic,No
6,1633099195737,01/10/2021 14:39:55,1633099380613,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Hispanic-quantised,2
7,1633099195737,01/10/2021 14:39:55,1633099380614,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633099195737,01/10/2021 14:39:55,1633099380614,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Race-text,
9,1633099195737,01/10/2021 14:39:55,1633099380614,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Education,High school degree
10,1633099195737,01/10/2021 14:39:55,1633099380614,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,Education-quantised,2
11,1633099195737,01/10/2021 14:39:55,1633099380615,-5,01/10/2021 09:43:00,50681,20,questionnaire-nd1c,,16122192,uyv36hwt,4764149,,complete,szgcgt,,computer,Desktop or Laptop,Windows 7,Chrome 94.0.4606.71,1280x1024,1107x696,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target2,No,END QUESTIONNAIRE,15327
1,1633099220099,01/10/2021 14:40:20,1633099221692,-4,01/10/2021 10:40:21,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,BEGIN QUESTIONNAIRE,
2,1633099297173,01/10/2021 14:41:37,1633099298795,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Gender,Female
3,1633099297356,01/10/2021 14:41:37,1633099298801,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Gender-quantised,1
4,1633099297356,01/10/2021 14:41:37,1633099298802,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Gender-text,
5,1633099297356,01/10/2021 14:41:37,1633099298804,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Hispanic,No
6,1633099297356,01/10/2021 14:41:37,1633099298806,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Hispanic-quantised,2
7,1633099297356,01/10/2021 14:41:37,1633099298806,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
8,1633099297356,01/10/2021 14:41:37,1633099298807,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Race-text,
9,1633099297356,01/10/2021 14:41:37,1633099298807,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Education,Some college (no degree)
10,1633099297356,01/10/2021 14:41:37,1633099298808,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,Education-quantised,3
11,1633099297356,01/10/2021 14:41:37,1633099298809,-4,01/10/2021 10:41:38,50681,20,questionnaire-nd1c,,16122247,97s8i9th,4764150,,complete,bzllif,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1366x768,1366x625,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target2,Target2,Target1,No,END QUESTIONNAIRE,77117
1,1633099238409,01/10/2021 14:40:38,1633099235726,-4,01/10/2021 10:40:35,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,BEGIN QUESTIONNAIRE,
2,1633099252749,01/10/2021 14:40:52,1633099250092,-4,01/10/2021 10:40:50,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender,Female
3,1633099252899,01/10/2021 14:40:52,1633099250093,-4,01/10/2021 10:40:50,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender-quantised,1
4,1633099252899,01/10/2021 14:40:52,1633099250093,-4,01/10/2021 10:40:50,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Gender-text,
5,1633099252899,01/10/2021 14:40:52,1633099250093,-4,01/10/2021 10:40:50,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Hispanic,No
6,1633099252899,01/10/2021 14:40:52,1633099250094,-4,01/10/2021 10:40:50,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Hispanic-quantised,2
7,1633099252899,01/10/2021 14:40:52,1633099250094,-4,01/10/2021 10:40:50,50681,20,questionnaire-nd1c,,16122280,upkvdor1,4764189,,complete,zmvqij,,computer,Desktop or Laptop,Windows 10,Chrome 94.0.4606.61,1920x1080,1841x1265,Demographics complete,Demographics,3,Consent complete,Task complete,Demographics complete,AcceptedConsent,,AgeInRange1,,Age in range,Inventories complete,Target1,Target2,Target2,No,Race-1,White or Caucasian (e.g. European; Middle Eastern; etc.)
